Reading,Receive,Value,Unit,Data Quality
2025-05-03 13:54:23,2025-05-03 13:55:04,78.62,in,A
2025-05-03 12:54:23,2025-05-03 12:55:05,78.62,in,A
2025-05-03 11:54:23,2025-05-03 11:55:05,78.62,in,A
2025-05-03 10:54:23,2025-05-03 10:55:05,78.62,in,A
2025-05-03 09:54:23,2025-05-03 09:55:06,78.62,in,A
2025-05-03 08:54:23,2025-05-03 08:55:04,78.62,in,A
2025-05-03 07:54:23,2025-05-03 07:55:05,78.62,in,A
2025-05-03 06:54:23,2025-05-03 06:55:04,78.62,in,A
2025-05-03 05:54:23,2025-05-03 05:55:06,78.62,in,A
2025-05-03 04:54:23,2025-05-03 04:55:06,78.62,in,A
2025-05-03 04:24:14,2025-05-03 04:25:04,78.62,in,A
2025-05-03 04:18:15,2025-05-03 04:20:06,78.61,in,A
2025-05-03 04:12:30,2025-05-03 04:15:03,78.60,in,A
2025-05-03 04:06:10,2025-05-03 04:10:04,78.59,in,A
2025-05-03 04:02:27,2025-05-03 04:05:06,78.58,in,A
2025-05-03 04:01:32,2025-05-03 04:05:06,78.57,in,A
2025-05-03 03:58:52,2025-05-03 04:05:05,78.56,in,A
2025-05-03 03:57:25,2025-05-03 04:00:08,78.55,in,A
2025-05-03 03:57:04,2025-05-03 04:00:07,78.54,in,A
2025-05-03 03:53:47,2025-05-03 03:55:08,78.53,in,A
2025-05-03 02:54:23,2025-05-03 02:55:06,78.52,in,A
2025-05-03 01:54:23,2025-05-03 01:55:06,78.52,in,A
2025-05-03 00:54:23,2025-05-03 00:55:05,78.52,in,A
2025-05-02 23:54:23,2025-05-02 23:55:06,78.52,in,A
2025-05-02 22:58:55,2025-05-02 23:05:06,78.52,in,A
2025-05-02 22:54:23,2025-05-02 22:55:07,78.51,in,A
2025-05-02 22:17:17,2025-05-02 22:20:11,78.51,in,A
2025-05-02 22:10:30,2025-05-02 22:15:08,78.50,in,A
2025-05-02 22:07:13,2025-05-02 22:10:13,78.49,in,A
2025-05-02 22:05:20,2025-05-02 22:10:11,78.48,in,A
2025-05-02 22:01:08,2025-05-02 22:05:10,78.47,in,A
2025-05-02 21:54:41,2025-05-02 22:00:12,78.46,in,A
2025-05-02 21:54:23,2025-05-02 21:55:11,78.45,in,A
2025-05-02 21:50:50,2025-05-02 21:55:09,78.45,in,A
2025-05-02 21:46:27,2025-05-02 21:50:09,78.44,in,A
2025-05-02 21:43:40,2025-05-02 21:45:10,78.43,in,A
2025-05-02 21:42:06,2025-05-02 21:45:10,78.42,in,A
2025-05-02 21:34:31,2025-05-02 21:35:08,78.41,in,A
2025-05-02 21:23:29,2025-05-02 21:25:15,78.40,in,A
2025-05-02 21:15:09,2025-05-02 21:20:15,78.39,in,A
2025-05-02 21:07:50,2025-05-02 21:10:19,78.38,in,A
2025-05-02 21:04:45,2025-05-02 21:10:15,78.37,in,A
2025-05-02 20:59:00,2025-05-02 21:05:13,78.36,in,A
2025-05-02 20:56:13,2025-05-02 21:00:23,78.35,in,A
2025-05-02 20:52:56,2025-05-02 20:55:16,78.34,in,A
2025-05-02 20:50:10,2025-05-02 20:55:15,78.33,in,A
2025-05-02 20:41:50,2025-05-02 20:45:10,78.32,in,A
2025-05-02 20:38:08,2025-05-02 20:40:12,78.31,in,A
2025-05-02 20:35:43,2025-05-02 20:40:10,78.30,in,A
2025-05-02 20:31:57,2025-05-02 20:35:09,78.29,in,A
2025-05-02 20:27:37,2025-05-02 20:30:12,78.28,in,A
2025-05-02 20:22:20,2025-05-02 20:25:10,78.27,in,A
2025-05-02 20:16:59,2025-05-02 20:20:07,78.26,in,A
2025-05-02 20:10:57,2025-05-02 20:15:05,78.25,in,A
2025-05-02 20:07:23,2025-05-02 20:10:07,78.24,in,A
2025-05-02 20:03:50,2025-05-02 20:05:10,78.23,in,A
2025-05-02 19:59:18,2025-05-02 20:05:07,78.22,in,A
2025-05-02 19:56:44,2025-05-02 20:00:09,78.21,in,A
2025-05-02 19:53:31,2025-05-02 19:55:08,78.20,in,A
2025-05-02 19:51:21,2025-05-02 19:55:07,78.19,in,A
2025-05-02 19:41:57,2025-05-02 19:45:12,78.18,in,A
2025-05-02 19:38:25,2025-05-02 19:40:11,78.17,in,A
2025-05-02 19:36:59,2025-05-02 19:40:10,78.16,in,A
2025-05-02 19:35:10,2025-05-02 19:40:09,78.15,in,A
2025-05-02 19:34:50,2025-05-02 19:40:09,78.14,in,A
2025-05-02 19:34:21,2025-05-02 19:35:12,78.13,in,A
2025-05-02 19:34:11,2025-05-02 19:35:12,78.12,in,A
2025-05-02 19:33:59,2025-05-02 19:35:12,78.11,in,A
2025-05-02 19:33:41,2025-05-02 19:35:12,78.10,in,A
2025-05-02 19:33:20,2025-05-02 19:35:12,78.09,in,A
2025-05-02 19:33:00,2025-05-02 19:35:12,78.08,in,A
2025-05-02 19:32:40,2025-05-02 19:35:11,78.07,in,A
2025-05-02 19:32:34,2025-05-02 19:35:11,78.06,in,A
2025-05-02 19:31:57,2025-05-02 19:35:11,78.05,in,A
2025-05-02 19:31:23,2025-05-02 19:35:11,78.04,in,A
2025-05-02 19:30:59,2025-05-02 19:35:10,78.03,in,A
2025-05-02 19:27:21,2025-05-02 19:30:13,78.02,in,A
2025-05-02 19:18:14,2025-05-02 19:20:09,78.01,in,A
2025-05-02 19:14:27,2025-05-02 19:15:09,78.00,in,A
2025-05-02 19:05:14,2025-05-02 19:10:07,77.99,in,A
2025-05-02 18:58:48,2025-05-02 19:00:12,77.98,in,A
2025-05-02 18:53:13,2025-05-02 18:55:09,77.97,in,A
2025-05-02 18:50:42,2025-05-02 18:55:08,77.96,in,A
2025-05-02 18:40:32,2025-05-02 18:45:07,77.95,in,A
2025-05-02 18:34:14,2025-05-02 18:35:09,77.94,in,A
2025-05-02 18:31:19,2025-05-02 18:35:09,77.93,in,A
2025-05-02 18:21:40,2025-05-02 18:25:08,77.92,in,A
2025-05-02 18:11:50,2025-05-02 18:15:08,77.91,in,A
2025-05-02 18:05:06,2025-05-02 18:10:06,77.90,in,A
2025-05-02 17:58:45,2025-05-02 18:00:11,77.89,in,A
2025-05-02 17:54:23,2025-05-02 17:55:08,77.88,in,A
2025-05-02 17:46:03,2025-05-02 17:50:07,77.88,in,A
2025-05-02 17:38:33,2025-05-02 17:40:08,77.87,in,A
2025-05-02 17:34:35,2025-05-02 17:35:08,77.86,in,A
2025-05-02 17:32:12,2025-05-02 17:35:08,77.85,in,A
2025-05-02 17:21:22,2025-05-02 17:25:08,77.84,in,A
2025-05-02 17:17:49,2025-05-02 17:20:08,77.83,in,A
2025-05-02 17:06:24,2025-05-02 17:10:07,77.82,in,A
2025-05-02 16:54:23,2025-05-02 16:55:06,77.81,in,A
2025-05-02 16:50:55,2025-05-02 16:55:05,77.81,in,A
2025-05-02 16:37:31,2025-05-02 16:40:07,77.80,in,A
2025-05-02 16:22:43,2025-05-02 16:25:06,77.79,in,A
2025-05-02 16:12:22,2025-05-02 16:16:58,77.78,in,A
2025-05-02 15:54:23,2025-05-02 15:55:07,77.77,in,A
2025-05-02 14:54:23,2025-05-02 14:55:05,77.77,in,A
2025-05-02 13:54:23,2025-05-02 13:55:07,77.77,in,A
2025-05-02 13:02:26,2025-05-02 13:05:07,77.77,in,A
2025-05-02 13:02:19,2025-05-02 13:05:06,77.76,in,A
2025-05-02 12:52:41,2025-05-02 12:55:07,77.75,in,A
2025-05-02 12:22:17,2025-05-02 12:25:21,77.74,in,A
2025-05-02 12:19:18,2025-05-02 12:25:21,77.73,in,A
2025-05-02 12:18:59,2025-05-02 12:25:21,77.72,in,A
2025-05-02 12:18:50,2025-05-02 12:25:21,77.71,in,A
2025-05-02 12:18:47,2025-05-02 12:20:08,77.69,in,A
2025-05-02 12:18:34,2025-05-02 12:20:08,77.68,in,A
2025-05-02 12:17:45,2025-05-02 12:20:08,77.67,in,A
2025-05-02 12:17:36,2025-05-02 12:20:08,77.66,in,A
2025-05-02 12:16:08,2025-05-02 12:20:07,77.65,in,A
2025-05-02 12:15:43,2025-05-02 12:20:07,77.64,in,A
2025-05-02 12:15:23,2025-05-02 12:20:07,77.63,in,A
2025-05-02 12:10:17,2025-05-02 12:15:06,77.62,in,A
2025-05-02 12:09:05,2025-05-02 12:15:06,77.61,in,A
2025-05-02 12:07:16,2025-05-02 12:10:07,77.60,in,A
2025-05-02 12:02:11,2025-05-02 12:10:06,77.59,in,A
2025-05-02 11:54:23,2025-05-02 11:55:08,77.58,in,A
2025-05-02 10:54:23,2025-05-02 10:55:05,77.58,in,A
2025-05-02 09:54:23,2025-05-02 09:55:06,77.58,in,A
2025-05-02 08:54:23,2025-05-02 08:55:05,77.58,in,A
2025-05-02 07:54:23,2025-05-02 07:55:04,77.58,in,A
2025-05-02 06:54:23,2025-05-02 06:55:05,77.58,in,A
2025-05-02 05:54:23,2025-05-02 05:55:04,77.58,in,A
2025-05-02 04:54:23,2025-05-02 04:55:05,77.58,in,A
2025-05-02 03:54:23,2025-05-02 03:55:05,77.58,in,A
2025-05-02 02:54:23,2025-05-02 02:55:05,77.58,in,A
2025-05-02 01:54:23,2025-05-02 01:55:04,77.58,in,A
2025-05-02 00:54:23,2025-05-02 00:55:04,77.58,in,A
2025-05-01 23:54:23,2025-05-01 23:55:05,77.58,in,A
2025-05-01 22:54:23,2025-05-01 22:55:04,77.58,in,A
2025-05-01 21:54:23,2025-05-01 21:55:05,77.58,in,A
2025-05-01 20:54:23,2025-05-01 20:55:04,77.58,in,A
2025-05-01 19:54:23,2025-05-01 19:55:05,77.58,in,A
2025-05-01 18:54:23,2025-05-01 18:55:05,77.58,in,A
2025-05-01 17:54:23,2025-05-01 17:55:04,77.58,in,A
2025-05-01 16:54:23,2025-05-01 16:55:04,77.58,in,A
2025-05-01 15:54:23,2025-05-01 15:55:05,77.58,in,A
2025-05-01 14:54:23,2025-05-01 14:55:06,77.58,in,A
2025-05-01 13:54:23,2025-05-01 13:55:05,77.58,in,A
2025-05-01 12:54:23,2025-05-01 12:55:05,77.58,in,A
2025-05-01 11:54:23,2025-05-01 11:55:05,77.58,in,A
2025-05-01 10:54:23,2025-05-01 10:55:06,77.58,in,A
2025-05-01 09:54:23,2025-05-01 09:55:05,77.58,in,A
2025-05-01 08:54:23,2025-05-01 08:55:04,77.58,in,A
2025-05-01 07:54:23,2025-05-01 07:55:04,77.58,in,A
2025-05-01 06:54:23,2025-05-01 06:55:05,77.58,in,A
2025-05-01 05:54:23,2025-05-01 05:55:05,77.58,in,A
2025-05-01 04:54:23,2025-05-01 04:55:04,77.58,in,A
2025-05-01 04:28:21,2025-05-01 04:30:06,77.58,in,A
2025-05-01 04:26:43,2025-05-01 04:30:06,77.57,in,A
2025-05-01 04:26:26,2025-05-01 04:30:06,77.56,in,A
2025-05-01 04:26:14,2025-05-01 04:30:06,77.55,in,A
2025-05-01 03:54:23,2025-05-01 03:55:05,77.54,in,A
2025-05-01 02:54:23,2025-05-01 02:55:04,77.54,in,A
2025-05-01 01:54:23,2025-05-01 01:55:05,77.54,in,A
2025-05-01 00:54:23,2025-05-01 00:55:05,77.54,in,A
